0.000 0.000 0.01323
204.082 0.000 0.01409
408.163 0.000 0.01500
612.245 0.000 0.01597
816.327 0.000 0.01698
1020.408 0.000 0.01804
1224.490 0.000 0.01914
1428.571 0.000 0.02027
1632.653 0.000 0.02144
1836.735 0.000 0.02262
2040.816 0.000 0.02381
2244.898 0.000 0.02499
2448.980 0.000 0.02614
2653.061 0.000 0.02725
2857.143 0.000 0.02829
3061.224 0.000 0.02925
3265.306 0.000 0.03010
3469.388 0.000 0.03083
3673.469 0.000 0.03143
3877.551 0.000 0.03187
4081.633 0.000 0.03216
4285.714 0.000 0.03228
4489.796 0.000 0.03224
4693.878 0.000 0.03205
4897.959 0.000 0.03170
5102.041 0.000 0.03122
5306.122 0.000 0.03062
5510.204 0.000 0.02990
5714.286 0.000 0.02910
5918.367 0.000 0.02823
6122.449 0.000 0.02730
6326.531 0.000 0.02633
6530.612 0.000 0.02533
6734.694 0.000 0.02431
6938.776 0.000 0.02329
7142.857 0.000 0.02228
7346.939 0.000 0.02128
7551.020 0.000 0.02029
7755.102 0.000 0.01933
7959.184 0.000 0.01840
8163.265 0.000 0.01750
8367.347 0.000 0.01662
8571.429 0.000 0.01578
8775.510 0.000 0.01498
8979.592 0.000 0.01421
9183.673 0.000 0.01347
9387.755 0.000 0.01276
9591.837 0.000 0.01210
9795.918 0.000 0.01146
10000.000 0.000 0.01085
0.000 204.082 0.01409
204.082 204.082 0.01505
408.163 204.082 0.01607
612.245 204.082 0.01716
816.327 204.082 0.01831
1020.408 204.082 0.01952
1224.490 204.082 0.02078
1428.571 204.082 0.02209
1632.653 204.082 0.02344
1836.735 204.082 0.02482
2040.816 204.082 0.02621
2244.898 204.082 0.02760
2448.980 204.082 0.02896
2653.061 204.082 0.03028
2857.143 204.082 0.03152
3061.224 204.082 0.03266
3265.306 204.082 0.03368
3469.388 204.082 0.03456
3673.469 204.082 0.03526
3877.551 204.082 0.03579
4081.633 204.082 0.03612
4285.714 204.082 0.03626
4489.796 204.082 0.03619
4693.878 204.082 0.03594
4897.959 204.082 0.03551
5102.041 204.082 0.03491
5306.122 204.082 0.03417
5510.204 204.082 0.03330
5714.286 204.082 0.03233
5918.367 204.082 0.03128
6122.449 204.082 0.03017
6326.531 204.082 0.02902
6530.612 204.082 0.02785
6734.694 204.082 0.02666
6938.776 204.082 0.02548
7142.857 204.082 0.02430
7346.939 204.082 0.02315
7551.020 204.082 0.02203
7755.102 204.082 0.02093
7959.184 204.082 0.01987
8163.265 204.082 0.01885
8367.347 204.082 0.01787
8571.429 204.082 0.01693
8775.510 204.082 0.01603
8979.592 204.082 0.01517
9183.673 204.082 0.01436
9387.755 204.082 0.01358
9591.837 204.082 0.01284
9795.918 204.082 0.01214
10000.000 204.082 0.01148
0.000 408.163 0.01500
204.082 408.163 0.01607
408.163 408.163 0.01722
612.245 408.163 0.01845
816.327 408.163 0.01975
1020.408 408.163 0.02113
1224.490 408.163 0.02258
1428.571 408.163 0.02409
1632.653 408.163 0.02566
1836.735 408.163 0.02727
2040.816 408.163 0.02891
2244.898 408.163 0.03055
2448.980 408.163 0.03217
2653.061 408.163 0.03374
2857.143 408.163 0.03522
3061.224 408.163 0.03660
3265.306 408.163 0.03782
3469.388 408.163 0.03887
3673.469 408.163 0.03972
3877.551 408.163 0.04035
4081.633 408.163 0.04073
4285.714 408.163 0.04088
4489.796 408.163 0.04078
4693.878 408.163 0.04045
4897.959 408.163 0.03990
5102.041 408.163 0.03916
5306.122 408.163 0.03824
5510.204 408.163 0.03718
5714.286 408.163 0.03601
5918.367 408.163 0.03474
6122.449 408.163 0.03342
6326.531 408.163 0.03205
6530.612 408.163 0.03067
6734.694 408.163 0.02928
6938.776 408.163 0.02790
7142.857 408.163 0.02654
7346.939 408.163 0.02521
7551.020 408.163 0.02393
7755.102 408.163 0.02268
7959.184 408.163 0.02148
8163.265 408.163 0.02033
8367.347 408.163 0.01922
8571.429 408.163 0.01817
8775.510 408.163 0.01717
8979.592 408.163 0.01621
9183.673 408.163 0.01531
9387.755 408.163 0.01445
9591.837 408.163 0.01364
9795.918 408.163 0.01287
10000.000 408.163 0.01214
0.000 612.245 0.01597
204.082 612.245 0.01716
408.163 612.245 0.01845
612.245 612.245 0.01983
816.327 612.245 0.02130
1020.408 612.245 0.02288
1224.490 612.245 0.02454
1428.571 612.245 0.02629
1632.653 612.245 0.02812
1836.735 612.245 0.03001
2040.816 612.245 0.03194
2244.898 612.245 0.03388
2448.980 612.245 0.03582
2653.061 612.245 0.03770
2857.143 612.245 0.03949
3061.224 612.245 0.04114
3265.306 612.245 0.04263
3469.388 612.245 0.04389
3673.469 612.245 0.04491
3877.551 612.245 0.04566
4081.633 612.245 0.04611
4285.714 612.245 0.04626
4489.796 612.245 0.04611
4693.878 612.245 0.04568
4897.959 612.245 0.04499
5102.041 612.245 0.04405
5306.122 612.245 0.04292
5510.204 612.245 0.04162
5714.286 612.245 0.04019
5918.367 612.245 0.03867
6122.449 612.245 0.03708
6326.531 612.245 0.03545
6530.612 612.245 0.03382
6734.694 612.245 0.03219
6938.776 612.245 0.03058
7142.857 612.245 0.02901
7346.939 612.245 0.02748
7551.020 612.245 0.02601
7755.102 612.245 0.02459
7959.184 612.245 0.02323
8163.265 612.245 0.02193
8367.347 612.245 0.02069
8571.429 612.245 0.01951
8775.510 612.245 0.01839
8979.592 612.245 0.01733
9183.673 612.245 0.01632
9387.755 612.245 0.01537
9591.837 612.245 0.01448
9795.918 612.245 0.01364
10000.000 612.245 0.01284
0.000 816.327 0.01698
204.082 816.327 0.01831
408.163 816.327 0.01975
612.245 816.327 0.02130
816.327 816.327 0.02298
1020.408 816.327 0.02477
1224.490 816.327 0.02669
1428.571 816.327 0.02871
1632.653 816.327 0.03084
1836.735 816.327 0.03306
2040.816 816.327 0.03534
2244.898 816.327 0.03766
2448.980 816.327 0.03997
2653.061 816.327 0.04223
2857.143 816.327 0.04440
3061.224 816.327 0.04641
3265.306 816.327 0.04821
3469.388 816.327 0.04975
3673.469 816.327 0.05098
3877.551 816.327 0.05187
4081.633 816.327 0.05240
4285.714 816.327 0.05256
4489.796 816.327 0.05234
4693.878 816.327 0.05177
4897.959 816.327 0.05089
5102.041 816.327 0.04972
5306.122 816.327 0.04831
5510.204 816.327 0.04671
5714.286 816.327 0.04496
5918.367 816.327 0.04312
6122.449 816.327 0.04121
6326.531 816.327 0.03927
6530.612 816.327 0.03734
6734.694 816.327 0.03543
6938.776 816.327 0.03355
7142.857 816.327 0.03174
7346.939 816.327 0.02998
7551.020 816.327 0.02829
7755.102 816.327 0.02667
7959.184 816.327 0.02513
8163.265 816.327 0.02366
8367.347 816.327 0.02227
8571.429 816.327 0.02095
8775.510 816.327 0.01970
8979.592 816.327 0.01852
9183.673 816.327 0.01741
9387.755 816.327 0.01636
9591.837 816.327 0.01537
9795.918 816.327 0.01445
10000.000 816.327 0.01358
0.000 1020.408 0.01804
204.082 1020.408 0.01952
408.163 1020.408 0.02113
612.245 1020.408 0.02288
816.327 1020.408 0.02477
1020.408 1020.408 0.02682
1224.490 1020.408 0.02902
1428.571 1020.408 0.03136
1632.653 1020.408 0.03385
1836.735 1020.408 0.03645
2040.816 1020.408 0.03916
2244.898 1020.408 0.04192
2448.980 1020.408 0.04470
2653.061 1020.408 0.04743
2857.143 1020.408 0.05006
3061.224 1020.408 0.05251
3265.306 1020.408 0.05471
3469.388 1020.408 0.05659
3673.469 1020.408 0.05809
3877.551 1020.408 0.05916
4081.633 1020.408 0.05978
4285.714 1020.408 0.05993
4489.796 1020.408 0.05962
4693.878 1020.408 0.05887
4897.959 1020.408 0.05774
5102.041 1020.408 0.05626
5306.122 1020.408 0.05451
5510.204 1020.408 0.05253
5714.286 1020.408 0.05040
5918.367 1020.408 0.04816
6122.449 1020.408 0.04587
6326.531 1020.408 0.04356
6530.612 1020.408 0.04127
6734.694 1020.408 0.03903
6938.776 1020.408 0.03684
7142.857 1020.408 0.03474
7346.939 1020.408 0.03272
7551.020 1020.408 0.03079
7755.102 1020.408 0.02895
7959.184 1020.408 0.02720
8163.265 1020.408 0.02554
8367.347 1020.408 0.02398
8571.429 1020.408 0.02250
8775.510 1020.408 0.02110
8979.592 1020.408 0.01979
9183.673 1020.408 0.01856
9387.755 1020.408 0.01741
9591.837 1020.408 0.01632
9795.918 1020.408 0.01531
10000.000 1020.408 0.01436
0.000 1224.490 0.01914
204.082 1224.490 0.02078
408.163 1224.490 0.02258
612.245 1224.490 0.02454
816.327 1224.490 0.02669
1020.408 1224.490 0.02902
1224.490 1224.490 0.03154
1428.571 1224.490 0.03425
1632.653 1224.490 0.03715
1836.735 1224.490 0.04022
2040.816 1224.490 0.04342
2244.898 1224.490 0.04673
2448.980 1224.490 0.05007
2653.061 1224.490 0.05339
2857.143 1224.490 0.05659
3061.224 1224.490 0.05959
3265.306 1224.490 0.06229
3469.388 1224.490 0.06459
3673.469 1224.490 0.06642
3877.551 1224.490 0.06772
4081.633 1224.490 0.06844
4285.714 1224.490 0.06857
4489.796 1224.490 0.06813
4693.878 1224.490 0.06715
4897.959 1224.490 0.06570
5102.041 1224.490 0.06383
5306.122 1224.490 0.06164
5510.204 1224.490 0.05919
5714.286 1224.490 0.05658
5918.367 1224.490 0.05386
6122.449 1224.490 0.05111
6326.531 1224.490 0.04836
6530.612 1224.490 0.04565
6734.694 1224.490 0.04302
6938.776 1224.490 0.04048
7142.857 1224.490 0.03804
7346.939 1224.490 0.03572
7551.020 1224.490 0.03351
7755.102 1224.490 0.03142
7959.184 1224.490 0.02944
8163.265 1224.490 0.02758
8367.347 1224.490 0.02582
8571.429 1224.490 0.02416
8775.510 1224.490 0.02261
8979.592 1224.490 0.02116
9183.673 1224.490 0.01979
9387.755 1224.490 0.01852
9591.837 1224.490 0.01733
9795.918 1224.490 0.01621
10000.000 1224.490 0.01517
0.000 1428.571 0.02027
204.082 1428.571 0.02209
408.163 1428.571 0.02409
612.245 1428.571 0.02629
816.327 1428.571 0.02871
1020.408 1428.571 0.03136
1224.490 1428.571 0.03425
1428.571 1428.571 0.03739
1632.653 1428.571 0.04077
1836.735 1428.571 0.04438
2040.816 1428.571 0.04818
2244.898 1428.571 0.05213
2448.980 1428.571 0.05617
2653.061 1428.571 0.06020
2857.143 1428.571 0.06412
3061.224 1428.571 0.06780
3265.306 1428.571 0.07112
3469.388 1428.571 0.07395
3673.469 1428.571 0.07620
3877.551 1428.571 0.07776
4081.633 1428.571 0.07860
4285.714 1428.571 0.07870
4489.796 1428.571 0.07808
4693.878 1428.571 0.07680
4897.959 1428.571 0.07493
5102.041 1428.571 0.07257
5306.122 1428.571 0.06982
5510.204 1428.571 0.06680
5714.286 1428.571 0.06359
5918.367 1428.571 0.06030
6122.449 1428.571 0.05698
6326.531 1428.571 0.05371
6530.612 1428.571 0.05052
6734.694 1428.571 0.04744
6938.776 1428.571 0.04449
7142.857 1428.571 0.04167
7346.939 1428.571 0.03901
7551.020 1428.571 0.03649
7755.102 1428.571 0.03411
7959.184 1428.571 0.03188
8163.265 1428.571 0.02978
8367.347 1428.571 0.02780
8571.429 1428.571 0.02596
8775.510 1428.571 0.02423
8979.592 1428.571 0.02261
9183.673 1428.571 0.02110
9387.755 1428.571 0.01970
9591.837 1428.571 0.01839
9795.918 1428.571 0.01717
10000.000 1428.571 0.01603
0.000 1632.653 0.02144
204.082 1632.653 0.02344
408.163 1632.653 0.02566
612.245 1632.653 0.02812
816.327 1632.653 0.03084
1020.408 1632.653 0.03385
1224.490 1632.653 0.03715
1428.571 1632.653 0.04077
1632.653 1632.653 0.04470
1836.735 1632.653 0.04894
2040.816 1632.653 0.05345
2244.898 1632.653 0.05818
2448.980 1632.653 0.06305
2653.061 1632.653 0.06796
2857.143 1632.653 0.07276
3061.224 1632.653 0.07730
3265.306 1632.653 0.08139
3469.388 1632.653 0.08489
3673.469 1632.653 0.08764
3877.551 1632.653 0.08953
4081.633 1632.653 0.09050
4285.714 1632.653 0.09055
4489.796 1632.653 0.08969
4693.878 1632.653 0.08800
4897.959 1632.653 0.08560
5102.041 1632.653 0.08261
5306.122 1632.653 0.07918
5510.204 1632.653 0.07544
5714.286 1632.653 0.07152
5918.367 1632.653 0.06753
6122.449 1632.653 0.06356
6326.531 1632.653 0.05967
6530.612 1632.653 0.05591
6734.694 1632.653 0.05231
6938.776 1632.653 0.04889
7142.857 1632.653 0.04565
7346.939 1632.653 0.04260
7551.020 1632.653 0.03973
7755.102 1632.653 0.03704
7959.184 1632.653 0.03451
8163.265 1632.653 0.03215
8367.347 1632.653 0.02994
8571.429 1632.653 0.02788
8775.510 1632.653 0.02596
8979.592 1632.653 0.02416
9183.673 1632.653 0.02250
9387.755 1632.653 0.02095
9591.837 1632.653 0.01951
9795.918 1632.653 0.01817
10000.000 1632.653 0.01693
0.000 1836.735 0.02262
204.082 1836.735 0.02482
408.163 1836.735 0.02727
612.245 1836.735 0.03001
816.327 1836.735 0.03306
1020.408 1836.735 0.03645
1224.490 1836.735 0.04022
1428.571 1836.735 0.04438
1632.653 1836.735 0.04894
1836.735 1836.735 0.05390
2040.816 1836.735 0.05924
2244.898 1836.735 0.06490
2448.980 1836.735 0.07078
2653.061 1836.735 0.07675
2857.143 1836.735 0.08264
3061.224 1836.735 0.08822
3265.306 1836.735 0.09328
3469.388 1836.735 0.09759
3673.469 1836.735 0.10096
3877.551 1836.735 0.10325
4081.633 1836.735 0.10437
4285.714 1836.735 0.10431
4489.796 1836.735 0.10313
4693.878 1836.735 0.10093
4897.959 1836.735 0.09786
5102.041 1836.735 0.09409
5306.122 1836.735 0.08981
5510.204 1836.735 0.08520
5714.286 1836.735 0.08042
5918.367 1836.735 0.07560
6122.449 1836.735 0.07086
6326.531 1836.735 0.06626
