0.000 0.000 0.02617
204.082 0.000 0.02776
408.163 0.000 0.02944
612.245 0.000 0.03121
816.327 0.000 0.03307
1020.408 0.000 0.03502
1224.490 0.000 0.03706
1428.571 0.000 0.03917
1632.653 0.000 0.04135
1836.735 0.000 0.04359
2040.816 0.000 0.04587
2244.898 0.000 0.04818
2448.980 0.000 0.05049
2653.061 0.000 0.05278
2857.143 0.000 0.05503
3061.224 0.000 0.05721
3265.306 0.000 0.05930
3469.388 0.000 0.06125
3673.469 0.000 0.06305
3877.551 0.000 0.06467
4081.633 0.000 0.06609
4285.714 0.000 0.06728
4489.796 0.000 0.06822
4693.878 0.000 0.06890
4897.959 0.000 0.06932
5102.041 0.000 0.06946
5306.122 0.000 0.06932
5510.204 0.000 0.06890
5714.286 0.000 0.06822
5918.367 0.000 0.06728
6122.449 0.000 0.06609
6326.531 0.000 0.06467
6530.612 0.000 0.06305
6734.694 0.000 0.06125
6938.776 0.000 0.05930
7142.857 0.000 0.05721
7346.939 0.000 0.05503
7551.020 0.000 0.05278
7755.102 0.000 0.05049
7959.184 0.000 0.04818
8163.265 0.000 0.04587
8367.347 0.000 0.04359
8571.429 0.000 0.04135
8775.510 0.000 0.03917
8979.592 0.000 0.03706
9183.673 0.000 0.03502
9387.755 0.000 0.03307
9591.837 0.000 0.03121
9795.918 0.000 0.02944
10000.000 0.000 0.02776
0.000 204.082 0.02776
204.082 204.082 0.02952
408.163 204.082 0.03138
612.245 204.082 0.03336
816.327 204.082 0.03544
1020.408 204.082 0.03764
1224.490 204.082 0.03994
1428.571 204.082 0.04233
1632.653 204.082 0.04482
1836.735 204.082 0.04738
2040.816 204.082 0.05001
2244.898 204.082 0.05267
2448.980 204.082 0.05536
2653.061 204.082 0.05803
2857.143 204.082 0.06066
3061.224 204.082 0.06321
3265.306 204.082 0.06566
3469.388 204.082 0.06796
3673.469 204.082 0.07008
3877.551 204.082 0.07199
4081.633 204.082 0.07366
4285.714 204.082 0.07506
4489.796 204.082 0.07618
4693.878 204.082 0.07698
4897.959 204.082 0.07747
5102.041 204.082 0.07764
5306.122 204.082 0.07747
5510.204 204.082 0.07698
5714.286 204.082 0.07618
5918.367 204.082 0.07506
6122.449 204.082 0.07366
6326.531 204.082 0.07199
6530.612 204.082 0.07008
6734.694 204.082 0.06796
6938.776 204.082 0.06566
7142.857 204.082 0.06321
7346.939 204.082 0.06066
7551.020 204.082 0.05803
7755.102 204.082 0.05536
7959.184 204.082 0.05267
8163.265 204.082 0.05001
8367.347 204.082 0.04738
8571.429 204.082 0.04482
8775.510 204.082 0.04233
8979.592 204.082 0.03994
9183.673 204.082 0.03764
9387.755 204.082 0.03544
9591.837 204.082 0.03336
9795.918 204.082 0.03138
10000.000 204.082 0.02952
0.000 408.163 0.02944
204.082 408.163 0.03138
408.163 408.163 0.03345
612.245 408.163 0.03566
816.327 408.163 0.03799
1020.408 408.163 0.04046
1224.490 408.163 0.04306
1428.571 408.163 0.04579
1632.653 408.163 0.04863
1836.735 408.163 0.05157
2040.816 408.163 0.05460
2244.898 408.163 0.05769
2448.980 408.163 0.06081
2653.061 408.163 0.06393
2857.143 408.163 0.06701
3061.224 408.163 0.07001
3265.306 408.163 0.07289
3469.388 408.163 0.07560
3673.469 408.163 0.07811
3877.551 408.163 0.08037
4081.633 408.163 0.08234
4285.714 408.163 0.08401
4489.796 408.163 0.08533
